regionName,action,adaptation,addiction,anticipation,anxiety,arousal,association,attention,autobiographical_memory,balance,belief,categorization,cognitive_control,communication,competition,concept,consciousness,consolidation,context,coordination,decision,decision_making,detection,discrimination,distraction,eating,efficiency,effort,emotion,emotion_regulation,empathy,encoding,episodic_memory,expectancy,expertise,extinction,face_recognition,facial_expression,familiarity,fear,fixation,focus,gaze,goal,hyperactivity,imagery,impulsivity,induction,inference,inhibition,insight,integration,intelligence,intention,interference,judgment,knowledge,language,language_comprehension,learning,listening,localization,loss,maintenance,manipulation,meaning,memory,memory_retrieval,mental_imagery,monitoring,mood,morphology,motor_control,movement,multisensory,naming,navigation,object_recognition,pain,perception,planning,priming,psychosis,reading,reasoning,recall,recognition,rehearsal,reinforcement_learning,response_inhibition,response_selection,retention,retrieval,reward_anticipation,rhythm,risk,rule,salience,search,selective_attention,semantic_memory,sentence_comprehension,skill,sleep,social_cognition,spatial_attention,speech_perception,speech_production,strategy,strength,stress,sustained_attention,task_difficulty,thought,timing,uncertainty,updating,utility,valence,verbal_fluency,visual_attention,visual_perception,word_recognition,working_memory
a47r_L,0.58895534,-0.6488567,-0.19763155,-0.22985949,-0.7519875,0.37118766,-0.06722713,-1.138216,0.85586476,0.025600797,0.3550475,-0.17661633,0.62610286,0.12439538,0.10647965,-0.024589432,-0.07745701,-0.11242822,0.61743885,-0.5493337,1.3082125,0.9466744,-0.18060733,-0.35385358,-0.07432308,0.22385718,-0.0640014,-0.007925671,0.4996769,1.4183323,0.28516203,3.1005929,3.4714258,0.60212475,-0.055240285,0.26239192,-0.5253794,0.15557073,0.85633427,0.21123251,-0.15087783,-0.00040763823,0.060617592,0.29225132,-0.0735367,-0.12791722,-0.20112528,-0.035568584,0.20547967,-0.5123434,-0.010171129,0.25069556,0.117981344,0.31778792,0.12445087,1.6310394,0.72211003,2.858104,0.7756355,0.58497894,-0.25702354,-0.12789321,-0.007713655,0.7559159,0.36935598,1.7358581,3.7052941,2.4268792,0.05007452,0.069714464,0.14361931,-0.05892905,-0.5827247,-2.1512356,-0.57739156,0.8641009,-0.22667028,-0.5787707,-0.23784842,-0.9719527,0.31179807,0.009271077,-0.20580536,1.2700888,2.361431,1.0915521,0.938464,0.18237571,0.084622286,-0.21745504,-0.07600163,0.08726864,5.5555115,-0.2261972,-0.49365407,-0.25395018,1.290258,-0.09074196,-0.056592252,0.0029504413,1.0994067,0.3985672,0.50453484,-0.045084734,0.43411568,-0.7842292,0.014400505,-0.23406957,0.661273,0.05956377,-0.39510328,-0.05554862,0.058687713,0.114109226,-0.106979534,0.051860962,0.024484225,-0.108646266,1.0831528,-0.24940825,-0.2228892,0.026340721,0.124501735,0.3714412
6r_L,4.4686165,-0.47392324,-0.5977798,-0.6274909,-2.6889215,-0.6724132,-0.484925,-0.1404347,-0.23626606,-0.073523484,-0.4077442,-0.009263376,1.4989963,0.0064007742,0.26112902,0.04944382,-0.008844507,-0.17840241,0.20129223,0.9447181,0.52216375,-0.6999955,-0.09355949,0.15959729,0.059781946,-0.18000215,0.07189474,0.086524986,-2.175227,-0.7878701,0.6006914,2.2298176,-0.30268005,-0.13030158,0.42474732,-0.550386,-1.1528798,-0.5177475,0.71172756,-2.454851,-0.13943905,0.000114836366,-0.31655326,0.08973244,-0.41919324,3.5175903,-0.53518367,-0.10750424,-0.05385095,-0.92766654,-0.09289061,0.6147949,-0.2722048,-0.3878082,1.4625589,1.7436097,0.49372935,7.7513785,2.3890777,-0.15170422,1.7784967,-0.21025184,-1.4062631,2.944773,1.700976,2.8784447,2.314166,0.12309521,0.765036,0.81210965,-1.540053,-0.36050075,0.6178814,2.0500777,0.21822678,3.7375095,-0.5548832,-0.32158786,0.15815043,0.06957709,2.5987148,0.25373733,-0.51831514,6.6035132,0.051659156,0.65945464,0.993999,4.6843085,-0.13342254,-0.5180851,0.1661823,0.04665529,3.337984,-0.99918807,0.41369852,-2.9711874,0.9586557,-0.7425675,0.030190177,0.00331185,1.2394978,2.654197,0.31133708,-0.95095634,-0.84943175,-0.64232665,1.1667571,3.3393972,0.1420267,-0.1150504,-1.5505093,-0.018336779,1.5344714,0.43294138,0.43922773,-0.020096125,0.50681734,-0.26804587,-1.3265653,2.5043874,-0.253137,-0.025306394,2.2469013,4.4042544
IFJa_L,1.2553973,0.30293694,-0.7123496,-2.105717,-2.5001478,-1.955315,-0.29732874,-0.3800557,0.35969937,-0.44087857,-0.218153,0.25737885,3.273632,-0.16667858,0.7503347,0.015638467,-0.0769238,-0.15109585,1.0853076,-0.31604755,0.9092264,-0.15656437,0.039310023,-0.21349268,0.5242388,-0.29585525,0.13076726,0.041872673,-0.899386,-0.2486426,0.025985528,4.516618,2.256518,-0.036116038,0.023259431,-1.2065504,-0.452851,-0.4472104,2.0051794,-2.687953,-0.064620964,-8.241973e-05,-0.144474,0.0038052439,-0.6694997,0.49814585,-0.34020126,-0.11173344,-0.008493442,-0.9574203,-0.09200237,0.67010695,-0.08716964,-0.2165666,3.4002085,4.5480614,0.8451795,7.789749,3.8651643,-0.2623527,0.90877247,-0.40356275,-2.2605987,2.5187535,2.4334905,5.261475,7.1553745,2.5735548,0.7749262,1.2254772,-0.97159916,-0.4528818,-0.46085376,-2.4674146,0.13205008,3.383822,0.111560576,0.27534413,-3.989269,-0.49671334,0.7569012,0.77068716,-0.4322523,7.6846995,0.17341603,1.5151317,3.5948281,2.0749116,-0.06617876,-0.33143023,0.004584289,0.14443946,6.797305,-1.4363891,-0.23019165,-2.3203642,2.237791,-0.6156917,0.23529102,0.30783,3.2262702,3.7115488,0.43341646,-1.1344831,-0.329035,-0.83396816,0.7667884,1.106484,0.5591508,-0.119333744,-1.5347009,-0.021950489,2.995533,0.17883891,-0.30261958,-0.07641324,0.1614089,-0.41495553,-0.6488483,2.553094,-0.16410285,-0.04810487,2.3281348,6.428285
IFJp_L,1.9852179,0.31270295,-0.5880672,-2.041414,-2.4176688,-1.1295055,-0.27805093,0.9353227,-0.19011106,-0.3438178,-0.17756544,0.30606332,3.7486653,-0.5679058,0.790997,0.060249295,0.0054520075,-0.31169957,0.6415912,-0.67571384,2.0709984,0.67269176,-0.16465351,0.07024132,1.0153899,-0.4425076,0.23044582,0.29068643,-2.4247952,-1.0899802,-0.53290814,2.7601154,0.56116676,-0.010212081,0.19417447,-0.84109354,-0.87707424,-0.42432898,1.8110404,-3.337621,0.15971449,0.00013562306,-0.10611357,0.2580968,-0.43801793,0.6737984,-0.45053974,0.06297285,-0.053533476,-1.0225762,-0.09537104,0.37078866,-0.24733692,-0.32853347,4.9836965,3.2632198,0.31929517,7.7876353,1.863497,0.76676106,-0.33250734,0.07595826,-1.9505368,3.99269,2.64881,1.8623736,7.087487,1.4358459,0.5134614,1.5542316,-1.2403958,-0.3708112,0.123786926,-2.7915654,0.53197926,3.1000814,0.4420906,0.16754115,-3.839682,-1.5919864,1.8169404,0.98728204,-0.40725952,7.6853714,0.2673588,1.2947052,2.6390975,2.7513433,0.43134382,-0.33167037,0.1524948,0.025362229,5.060967,-1.6822759,-0.22101775,-2.5759346,2.8593225,-0.9409529,0.8834646,0.40165457,1.390952,1.5726955,0.27238634,-0.90804714,-0.47860244,0.5347364,0.10527325,1.377164,0.47820458,-0.124962784,-1.6420615,0.04483876,5.264611,0.53569365,-0.60064393,0.07666658,1.4549286,-0.19953232,-1.696963,2.1016874,-0.19241346,-0.088714264,1.8304199,7.4464917
IFSp_L,0.7896986,-0.31903154,-0.6715231,-2.1363945,-2.4548392,-0.8428316,-0.2360973,-1.1029547,1.0729742,-0.10237469,0.036037847,0.3503242,4.219527,0.048221268,0.46300292,-0.04264663,0.036410823,-0.09524884,1.6581706,0.033621702,0.5381661,-0.48176205,-0.09856775,-0.048869394,0.21973099,-0.50958097,0.0711012,0.012997793,-0.14718279,-0.091757886,0.055438977,5.8349857,3.9807396,-0.07387311,0.06754403,-0.8657551,-0.34444836,-0.26961064,2.203256,-1.9029688,-0.014946794,-0.0003570324,-0.2977262,0.02592275,-0.31058782,0.25836354,-0.3552452,0.039893977,0.0007261212,0.005307545,-0.09548267,0.26458627,0.20394206,-0.20658913,3.5125973,4.36532,1.7773751,7.782353,4.389854,-0.077503115,2.0074022,-0.34579396,-2.0593832,2.2159228,2.0094578,5.7770987,7.6343904,4.2865868,0.673515,0.9314732,-0.4897678,-0.15016724,-1.0409111,-2.7276804,-0.43771502,3.453772,-0.19662568,-0.6897016,-3.734775,-0.8841909,0.069692254,0.39988878,-0.42318797,6.9149203,1.6323053,3.2088134,3.6853414,1.7730951,-0.16620225,0.12921703,0.063899025,0.4780469,7.698157,-1.2499231,-0.18692484,-2.2386632,2.5655189,-1.2862,0.11495219,-0.14998002,2.4172435,4.2702265,1.0306281,-1.01645,-0.07601851,-0.9639038,0.265265,0.82833904,0.7756251,-0.07752604,-1.7023369,-0.07078781,1.3181452,0.5084255,-0.19550054,-0.16803625,0.0034611209,-0.2824602,0.063843034,2.863887,-0.33506364,-0.061385363,1.4424831,6.365222
IFSa_L,1.6428831,-0.60921776,-0.1741255,-0.33660334,-1.6340474,0.045862306,-0.06915702,-0.56464255,0.11375252,0.09421316,-0.06711966,0.23302129,2.0021524,-0.010787001,0.94716114,0.030407045,-0.099948965,-0.12219315,0.49996966,-0.31071067,0.34755683,-0.079775,-0.56397986,-0.021453368,0.3493979,-0.205513,0.06484759,0.09740865,-0.4316039,0.103340894,0.6656821,3.6656594,2.6661835,-0.03381218,0.1131158,-0.23002985,-0.41863406,-0.16268095,1.2216622,-1.3861341,0.08041844,-0.0005624599,-0.71162957,-0.07761059,-0.10838819,-0.5259116,-0.041088313,0.14773777,-0.1599434,0.18424459,-0.06677288,0.1930233,-0.06285302,-0.31683144,2.3870997,2.095995,1.7279657,6.0101576,2.533366,0.07476753,0.6364359,-0.44251764,-0.45764425,0.45735273,1.2316024,4.2694273,4.817943,2.3615801,0.17817351,0.25750113,-0.22997245,-0.27119875,-0.3716954,-1.9281371,0.22289322,3.3417716,-0.1722033,-1.1212716,-0.18021452,-1.8907793,0.31373587,0.3747462,-0.3760817,5.7683363,0.9974774,1.5606729,1.6795347,1.4078854,-0.15942281,0.38452843,0.36202607,0.26515162,6.519228,-0.11025089,-0.14006843,-1.2118297,2.3460245,-0.065819375,-0.03354636,0.114231974,2.3661432,1.1063043,0.7070535,-0.57654214,0.07083002,-1.5354805,-0.520517,0.28705418,0.22417022,-0.03971672,-0.79535687,0.044165652,0.4982395,0.1840242,-0.29821974,-0.08668778,-0.09253447,-0.06596176,0.80660176,1.7778664,-0.24105406,-0.35066023,0.68388504,2.4275742
p9-46v_L,1.9089954,-0.54636014,-0.074766204,-1.0141889,-1.9597478,-0.18442185,-0.30289173,0.9847851,0.7029888,-0.056334484,0.29842952,0.12230671,4.45719,-0.43194133,0.8883336,-0.03730514,0.028622523,-0.012313339,0.6272832,0.23684005,0.39459735,0.10803483,-0.40266982,-0.002358556,0.7192134,-0.49181834,0.37540525,0.0855589,-1.1066564,-0.17592664,-0.423021,4.066785,1.7294304,-0.0080940435,-0.05668676,-0.035983242,-0.3111248,-0.3519303,1.993478,-1.7350286,-0.15695192,-0.00053053774,-0.67999727,0.77923906,-0.071376845,1.3626906,-0.4077686,-0.03322769,-0.11792955,0.9110368,-0.09470887,-0.07283419,0.26841044,-0.013563671,4.0278916,1.7130139,0.5346808,3.7985876,0.1400382,0.7858185,-0.08688939,-0.3860338,-1.5963897,2.9112422,0.98747766,1.5364743,7.4512763,3.6871367,0.9069503,2.2850182,-0.39680883,-0.50823146,0.029771006,-0.97128004,-0.09554972,1.6019666,0.113815516,-0.70478195,-1.8677474,-1.4360356,2.1350977,-0.060543127,-0.16540663,2.6742556,1.3580669,2.0248399,2.8350427,1.7839603,-0.07786538,0.6293439,1.522312,0.36380595,6.1063933,-0.59369034,0.077293254,-1.6456102,2.7473352,-0.46848184,0.047279153,0.08425799,0.9653087,0.68774605,0.7663441,-0.7445545,-0.28466636,-0.3509487,-0.577218,-0.024511062,0.5472337,0.00086275797,-1.9101268,-0.02182928,1.9545203,0.85697806,-0.21580802,-0.00090257917,0.116826996,-0.21581411,-0.49969396,1.1035327,0.27568322,-0.17843306,0.2026863,7.611487
46_L,0.6873722,-0.5893625,-0.088860765,0.15022488,-0.5584491,0.032464445,0.061253224,0.87161916,0.40365422,0.028279766,0.13427298,-0.17248143,2.3571022,0.011044557,0.21220489,-0.0026037905,0.025154345,0.023468964,0.14794119,0.09606784,0.66681826,0.50187457,-0.23366532,-0.15550603,0.58492994,0.05768403,0.53732395,0.04137537,-0.8370079,-0.1090817,-0.13115822,1.2783915,0.67525434,0.15568027,-0.01721317,0.3221332,-0.43343353,-0.31313932,0.11249838,-0.41833016,-0.1358311,-0.00014609763,-0.57838506,0.37141493,0.05307774,0.8986998,-0.031065628,-0.05294603,-0.17953864,1.483461,-0.036627308,-0.11228699,-0.016815526,0.42074037,1.747473,-0.58456904,0.05640802,-0.2864001,-0.5915721,0.27675617,-0.5604203,-0.17790294,-0.26884776,1.1267471,0.4951126,0.08532783,3.2070768,1.2889899,0.51979923,0.9547248,-0.36500826,-0.5886532,0.10414873,0.03312285,-0.1463007,0.08327053,-0.17391233,-0.7425182,0.5980285,-1.7144483,1.6038504,-0.26976198,-0.31406665,-0.2790145,0.3226386,1.003636,-0.17214167,0.93939626,0.029579608,2.1290607,1.2108558,0.028273739,2.2913468,0.29310626,-0.15220553,-0.36861032,1.257046,0.2960525,-0.2755719,0.066988885,0.38536322,0.009233279,0.47853,0.1363431,-0.11283045,-0.50868833,-0.32698154,-0.340922,0.28523514,0.03486237,-0.7081475,0.011426875,0.08339736,0.7809148,-0.08417465,-0.043896917,0.23495516,0.022484638,-0.41142237,0.09385193,0.22522184,-0.22778906,0.1066729,3.6551442
a9-46v_L,0.058675744,-0.61087465,-0.20543309,-0.23602054,-0.999371,-0.6687745,-0.0030723615,-0.39050445,0.6566183,0.026675213,-0.085674435,-0.34679514,1.5399327,-0.18658756,0.20523112,-0.060957946,-0.1293113,-0.16684422,0.27735275,-0.4175368,1.3888894,1.2642688,-0.14766401,-0.088143356,0.07399236,-0.53640646,0.06769524,0.1857989,-0.26252326,0.6235598,-0.3655298,3.0382817,2.9481595,0.10899396,-0.4658577,-0.059227783,-0.92841417,-0.28193897,0.62052655,-0.7242836,-0.11885277,-0.00021199178,-0.65259075,0.06940074,-0.21930245,0.035088055,0.107778996,0.0155512765,-0.31590348,0.29795045,-0.034390647,-0.25341904,-0.030889781,-0.017301563,0.9504846,0.23726255,-0.019861113,-0.44966137,-0.49847814,0.41140193,-0.2142625,-0.467838,-0.8367398,2.4124238,0.119543076,0.14207457,6.50398,3.0034518,-0.11147302,1.2387699,-0.27716005,-0.45956036,-0.6665146,-1.8362126,-0.4227526,-0.14942276,-0.08710306,-1.063618,0.97546935,-1.0984455,1.0968893,-0.6050055,-0.08501448,-0.9710905,0.74414724,2.1629636,1.1334314,1.0752702,-0.020733459,0.2982122,0.16181676,0.67503124,7.070679,-0.22918735,-0.28779042,-0.2860469,1.8695034,0.39498624,-0.16892572,-0.5867613,2.4561436,0.2850943,0.31807852,-0.08506261,0.37581217,-0.8750913,-0.087517776,-0.14739005,0.05711538,0.017107008,-0.27849045,-0.058968432,1.0701989,0.4238511,0.028162822,0.28216246,0.17523773,-0.069907665,-0.15693685,0.06716146,0.02850823,-0.1326354,-0.31286722,5.0636287
9-46d_L,0.18426175,-0.5588693,-0.39854944,0.032580476,0.3611502,-0.18488434,0.27589867,-0.04528762,1.6944275,-0.07864799,0.20951548,-0.18651754,2.162896,-0.11970447,0.35767967,-0.025082497,0.33458072,-0.024022149,0.34606385,-0.10094904,0.7634061,0.8729651,-0.35645735,-0.2690102,-0.020442473,0.14919788,0.018766763,0.055725373,0.57097256,1.5006266,-0.38250792,0.66544247,1.2503898,0.7279651,-0.14460525,0.25560647,-0.28959662,-0.13203679,0.09326529,0.2762991,-0.00021925697,-6.4845444e-05,-0.3079375,0.07985677,-0.044505898,0.7489021,0.22639705,0.10721642,-0.09888867,0.9303853,0.0078053377,-0.24475291,-0.17747022,0.24559115,1.20689,-0.4713279,-0.13549106,-0.99576503,-0.53865635,0.3634804,-0.068084285,-0.3934096,-0.57973045,0.512144,0.035747215,0.0698475,1.8201545,1.0385516,0.19181037,1.3175282,-0.21874914,-0.53406876,-0.192218,-1.3499525,-0.630028,-0.2906671,-0.04173085,-0.66608137,1.8354577,-0.3420639,0.4211104,-0.32427493,-0.4991645,-0.48134387,0.22732154,0.80910367,-0.08938681,-0.17541808,0.010879524,1.2816765,0.31077296,0.07831822,3.1102672,-0.23708837,-0.17991349,0.14586703,0.5929309,0.82004,-0.118581645,0.17090786,0.6807071,-0.12348568,0.27938738,0.21860328,0.045623627,-0.988894,-0.04567796,-0.2076103,0.18310189,0.07711275,-0.077482805,-0.008447865,0.05077178,0.82452714,-0.084264025,0.049160708,-0.00023929632,0.03683992,-0.02221646,0.033463784,-0.16014062,-0.09888119,-0.19114102,1.3599805
9a_L,-0.40348914,-0.7651357,-0.25336,0.24293783,0.7222065,0.78725094,0.24177685,-0.59914654,2.6810112,-0.06794636,1.3724443,-0.23846857,0.45116627,0.29404527,0.020556824,0.0695807,0.06278179,0.0072624674,0.74225754,-0.26259246,0.23992433,0.16638069,-0.42965633,-0.4247071,-0.11229044,0.3175957,0.12072615,-0.041673996,2.7961566,1.459755,1.7005976,1.4771016,2.61073,0.21600875,0.24904211,0.47463277,0.025317255,-0.12656006,0.21580768,0.32132083,-0.08787406,5.5693366e-05,-0.23515767,0.51821053,0.047891077,-0.019090855,0.10171379,0.5107057,0.453533,0.17198099,-0.037002023,-0.00079496624,-0.1209297,0.3455553,0.08857704,0.89915466,0.27280095,-0.07328952,0.459694,0.14707132,0.023139512,-0.40646628,-0.34159672,-0.035299316,0.16216043,0.9944757,3.0838711,3.1861093,-0.027235543,1.276355,0.74066967,-0.6013471,-0.5061666,-2.647036,-1.1394533,0.24654421,0.5950768,-0.7098508,1.4491255,-0.6930766,-0.03292104,-0.22157383,-0.3153374,-0.1164767,0.8133644,1.4767843,0.4679102,-0.0041097994,-0.004459579,0.21867861,0.04616822,-0.03712944,3.5971344,0.27665302,-0.20546918,0.19822085,-0.17371637,0.3329392,0.14119445,-0.24501672,1.3951237,0.070361644,-0.026310164,0.10934544,2.6713736,-0.50524735,-0.10424943,-0.1800136,-0.0721973,-0.0203682,-0.43078572,-0.03711624,0.44806626,0.51038605,-0.70455825,-0.108719654,-0.09722309,-0.022295771,1.6145463,-0.12147576,-0.3332036,-0.25415167,-0.11754051,0.21276437
10v_L,-0.31709018,-0.38424504,0.022091722,0.24309663,0.9663968,2.542595,-0.12109772,-0.58650416,5.495556,0.2666299,0.67774904,-0.30232105,-0.14567687,0.060530152,-0.105867244,0.067166835,0.0072573037,-0.0047949147,0.4223219,-0.46778828,2.5316622,2.2863376,-0.35243496,-0.17417982,0.15474516,0.37645653,-0.07261907,-0.08758911,2.6878285,1.3995221,1.0343307,-0.032444768,0.61626816,-0.011939858,0.6354332,0.636757,0.31453487,-0.009247529,0.84054226,1.8527808,-0.22951046,3.3951666e-05,-0.13647369,0.3699553,0.107372485,-0.77916396,0.7380721,0.057766393,0.18324803,-0.34407935,0.009529807,-0.13619247,-0.030196264,0.3431958,-0.48256782,0.5924634,0.30865198,-1.6683844,-0.27928787,0.057176102,-0.12333904,-0.43680435,0.31142148,0.041790962,-0.52410454,-0.347947,0.5030505,2.5887299,-0.07998208,-0.03519593,0.8287046,-0.1924362,-0.91000354,-2.7102017,-0.77998644,-0.4402958,-0.080380544,-0.64576185,1.073866,-1.4060181,-0.43790737,-0.28650734,-0.30105084,-1.7535903,0.19309992,0.51041186,-0.49286905,-0.27548733,0.3168915,-0.24113645,-0.14671114,0.20225663,1.590812,0.21963666,-0.29263878,-0.07015964,0.04033258,0.9379549,-0.13722816,-0.23238283,1.1279279,-0.14781877,-0.04467019,0.11078134,2.103131,-0.91081923,-0.39292106,-0.27091727,0.027553957,0.003499796,0.5344725,0.028862357,0.14555126,0.04302726,-0.601584,0.33668292,-0.09878454,0.010743976,3.2938037,-0.097501494,-0.28836888,-0.021518229,-0.28344598,-1.194439
a10p_L,-0.7414521,-0.22895591,0.036269225,-0.03380209,-0.84209234,-0.050320342,0.14333856,-0.64064014,0.9927737,0.07978227,0.281118,-0.031685628,1.0119518,-0.03840724,-0.00035321215,-0.0640877,0.019406566,-0.001303465,0.10440396,-0.68508416,0.2794558,0.8367382,-0.026281722,-0.10598947,-0.083554834,-0.16966844,0.011507159,0.21519744,0.7549814,0.27255434,0.010430443,1.3775384,2.7762654,0.70250165,-0.32591498,-0.25806108,-0.645725,0.033011336,0.41827393,-0.5565375,-0.062338293,-0.0005489188,-0.58940595,0.3191247,-0.09183619,0.66210264,0.47615066,-0.09781609,0.061112344,0.029705958,-0.06059619,-0.033570938,-0.06830554,0.078988835,0.14905028,0.72453576,-0.08320847,-0.5478931,-0.26907802,-0.18676676,-0.4660457,0.11414661,-0.13590425,0.62278944,-0.05347273,-0.059702814,4.090761,2.2126827,-0.025420835,0.6755288,0.36868566,0.10705396,-0.30835697,-1.7077696,-0.30867657,-0.019030899,0.3507477,-0.6312287,0.036060583,-0.6246813,0.50219816,0.19456388,-0.25791618,-1.3651958,1.4068009,0.65616447,0.9138119,-0.24567859,-0.17354353,0.047158446,0.079108775,0.119705945,5.2745104,0.11230738,-0.27116153,-0.5339209,1.2734607,0.11225009,0.056963567,-0.11479452,0.5253504,0.075400986,-0.1564632,0.29050127,0.20982848,-0.6270377,-0.55126745,-0.55961895,0.09385187,0.05040386,0.44989258,-0.04885243,-0.3186627,0.18486372,-0.18105894,0.1193163,-0.19476509,-0.042138513,0.6204204,-0.21773164,-0.22211969,-0.19212283,-0.30729058,1.5427434
10pp_L,-0.57025373,-0.26799864,0.16967884,-0.26674175,0.019887494,0.2313967,0.42651033,-1.1751349,4.317131,0.26957524,0.077712566,-0.18668886,-0.47702017,-0.15590239,-0.031361043,0.058613837,0.20068187,-0.08307086,-0.0036398426,-0.66061246,0.715879,0.7358532,-0.17184089,-0.33327073,-0.08533,0.4816901,0.1912077,-0.07762133,1.3273231,0.43060815,0.055390272,-0.018710842,1.0663702,0.43006876,1.1314425,0.0605794,0.2091722,0.047581147,0.8486299,0.49557066,-0.12596996,-0.000319375,-0.39280817,0.15930524,0.04491809,-0.25550655,0.48146755,-0.06574473,0.15958177,0.028709544,0.0048914766,-0.4146541,-0.029432584,0.15745577,-0.17604925,0.2891624,-0.041334383,-0.65359366,-0.1946029,-0.23087583,-0.32750317,-0.07453717,0.07670678,-0.20066752,-0.25911725,-0.31242338,0.48754758,2.2493603,-0.04080302,-0.28234452,0.1716733,0.34177607,-0.1548754,-0.918433,-0.15352519,-0.025399936,-0.040147763,-0.19449282,0.1804501,-0.8478646,-0.05764891,-0.10295978,-0.3779963,-0.8570374,0.14438002,0.9797624,-0.5216688,-0.3371758,-0.15216537,-0.25959843,-0.18008243,0.056137014,1.966064,-0.20479947,-0.22084533,-0.75437206,0.870514,0.109637946,-0.10597795,-0.14427172,0.83025986,-0.12244048,0.12718402,0.21804647,0.56833905,-0.4902212,-0.26501876,-0.2817127,-0.014341874,0.040977642,-0.14755969,-0.0022643425,-0.17206036,-0.05422683,-0.35609275,-0.0073300847,0.145297,-0.024301624,1.0793678,0.124684244,-0.42523584,-0.1705525,-0.22175431,-0.7842888
11l_L,-0.50270194,-0.4274835,0.48642117,0.51070327,-0.38180426,1.0867218,0.13731164,-0.91103876,0.65347004,0.068283245,0.41459006,-0.22841524,-0.16769813,0.037037913,0.25367287,-0.027663535,-0.019996021,-0.12977903,0.2765486,-0.32183698,0.93914133,1.6884458,0.017076945,-0.38248295,-0.119950935,0.32201517,0.13549227,-0.1250988,1.1346917,0.122036874,0.07006684,0.5686043,1.5688224,0.022543909,0.086865544,-0.10880725,-0.30608246,-0.027675956,0.5580754,0.8349595,-0.10302563,-0.00026527382,0.051923793,0.21758674,0.009708009,0.34503317,0.26645073,0.017640771,-0.0035022628,-0.1897144,-0.0228185,-0.28883728,0.015338274,0.054366335,0.12213042,0.27036628,0.029075162,-0.27115017,-0.44122845,0.43823358,-0.51507276,-0.07966756,0.7908939,-0.10408789,0.02867812,0.31184193,0.8833419,0.44860655,-0.14650747,-0.25584033,-0.12574098,0.13846977,-0.56101215,-1.8612633,-0.21165568,0.05634126,0.5239484,-0.53269625,0.169773,-0.23599577,-0.11821834,-0.080176026,-0.27755177,-0.3569511,0.6452429,0.47437808,-0.2954976,-0.32530323,0.071549244,-0.10554823,0.02069526,0.15411754,1.5173312,0.24888939,-0.24908154,0.38516584,0.1850623,0.21641825,-0.11601898,-0.058594506,0.36181772,-0.17684215,0.20637801,0.13911413,0.03337521,-0.50745195,-0.1711834,0.06006097,0.32584485,-0.06244694,0.6676542,-0.0012372268,-0.22348733,0.5205237,-0.48736298,-0.07116448,-0.23562525,0.024906691,1.8713411,0.08662395,-0.41948044,-0.07741727,-0.09829871,-0.5592894
13l_L,-0.7211034,-0.69743234,0.6374958,0.70346904,0.8466312,1.8348935,0.113521636,-0.73178905,1.3868797,0.06735641,0.61826044,-0.26765645,-0.40532577,-0.04331151,0.06258964,0.07058378,-0.08617823,0.11444785,0.377865,-0.2364141,0.9264314,1.8094507,-0.10730049,-0.08526098,0.050569076,1.2210467,-0.0919736,-0.18194066,2.8446221,0.73374534,0.41539633,1.4600985,0.84918416,-0.04131452,0.20049922,0.47294098,-0.3491976,-0.047203243,0.62442553,3.2064042,-0.106218606,0.00029676812,-0.1358763,-0.05520056,-0.0414823,-0.4779305,0.27470717,-0.064838514,-0.24296755,0.010889761,-0.029097375,-0.24047801,-0.0741085,-0.090661414,-0.087111875,0.8769762,0.36015275,-0.8065431,-0.26671675,0.6072914,-0.4175488,-0.31962737,0.15055956,0.22491331,-0.06687959,0.41412148,0.976948,1.0102223,-0.15396497,-0.29933608,0.20938554,0.36078712,-0.710504,-2.6544118,-0.4872446,0.068151146,-0.0040221266,-0.32654876,1.9015157,-0.5293063,-0.47879004,0.14286329,-0.075072475,-0.9984697,0.0017486174,0.80006194,0.083174065,-0.23840576,0.29115158,0.052229222,0.041010108,0.26539564,2.1912515,1.0736312,-0.30074877,0.70077163,-0.29475614,0.21835892,0.01399046,0.015412416,1.5927343,-0.15476821,0.2384061,0.1651234,-0.012012486,-0.94828737,-0.116699286,0.09948652,0.22611341,-0.020958878,0.11254283,-0.02437277,-0.25873372,0.51154596,-0.5004726,0.03670836,-0.027961116,-0.07467132,2.53472,0.06082876,-0.30962503,-0.09750002,-0.21648212,-1.0726202
